0.8063462037	công_ty
0.8062649220	máy
0.8062291974	mũi
0.8061505292	bao_gồm
0.8059345377	cán_bộ
0.8057915017	tiêu_chuẩn
0.8054434183	thở
0.8045888912	tiếp_xúc
0.8045043531	nguyên_liệu
0.8044599954	g
0.8043816629	dễ_dàng
0.8043246681	nhà_sản_xuất
0.8042401221	tiếng
0.8042099457	hoá_trị
0.8039781932	cách_ly
0.8039351281	tiêu
0.8039244984	ngũ_cốc
0.8034615375	cơ_quan_chức_năng
0.8032718127	khách_sạn
0.8032098945	tác_động
0.8028903504	giàu
0.8028168155	đồng_nai
0.8027053031	quy_trình
0.8025887159	sẵn_sàng
0.8025773732	a
0.8025351028	chị_em
0.8023615404	tuyến
0.8022420585	nội
0.8022047115	hội_chẩn
0.8019851936	tinh_bột
0.8019381839	trắng
0.8014229349	b
0.8014086835	chức_năng
0.8013149202	nguyên
0.8010020272	danh_sách
0.8009756914	dược_phẩm
0.8008967973	sinh_học
0.8007686809	đồng
0.8005686216	lạnh
0.8002862077	liên_tục
0.8002411400	lực_lượng
0.7998050326	điện_thoại
0.7997055897	vận_động_viên
0.7995118355	đầy_đủ
0.7991629109	khuyến_khích
0.7991347512	tham_gia
0.7990715301	phòng_chống
0.7984475176	khoẻ_mạnh
0.7983369040	tiêu_chảy
0.7982259210	thay_vì
0.7981772918	nhanh_chóng
0.7981010942	giá
0.7978812464	đậu_xanh
0.7975734055	khẩn_cấp
0.7974598980	cuộc_sống
0.7974397129	cơ_chế
0.7973930857	trị
0.7973430659	kéo_dài
0.7972689657	phòng_ngừa
0.7967366512	thói_quen
0.7966866595	tuân_thủ
0.7965580618	gà
0.7963176191	mở_rộng
0.7963031672	quảng_nam
0.7962426271	thanh_hoá
0.7961033364	nga
0.7959438932	cổ
0.7957340899	lây
0.7956118624	thể_thao
0.7955420475	tiếp
0.7955230105	cam
0.7955075483	kinh_nghiệm
0.7954710686	tổng
0.7954424955	dương
0.7952080799	cung_cấp
0.7951171167	cơm
0.7947918094	ninh_bình
0.7947858993	năm_ngoái
0.7947142974	y_học
0.7946786359	phối_hợp
0.7944687235	mẫu
0.7943029259	nhẹ
0.7941908968	dịch_tễ
0.7933680917	phân_tích
0.7933361576	y_khoa
0.7932903775	mật
0.7932579704	tiêm
0.7931487527	làm_việc
0.7928391481	chính_quyền
0.7928308763	đái_tháo_đường
0.7928308495	hiện_tượng
0.7927624595	phút
0.7924346249	kem
0.7921797148	nhận_định
0.7914726424	vợ_chồng
0.7914054707	nóng
0.7913115061	who
0.7910978898	hấp_thụ
0.7910541275	cà_chua
0.7910111734	truyền_nhiễm
0.7908550104	não
0.7907143444	cắt
0.7903567594	chồng
0.7901662588	doanh_nghiệp
0.7897415798	tốc_độ
0.7894118536	chiến_dịch
0.7893025910	quốc_tế
0.7892009759	thiết_bị
0.7889024863	dương_tính
0.7888308887	nam_giới
0.7878868100	hệ
0.7876623165	mua
0.7876211544	phú_thọ
0.7872998069	kết_thúc
0.7868344834	chanh
0.7867267093	dị_ứng
0.7866410898	sân_bay
0.7858153716	vnvc
0.7851509930	hãng
0.7849407105	công_việc
0.7843773723	suy_dinh_dưỡng
0.7843628522	nhiệt_độ
0.7838258663	lan
0.7836672148	sputnik_v
0.7835225004	phụ_huynh
0.7830844408	lo_lắng
0.7828302654	bệnh_lý
0.7826469646	đề_nghị
0.7825732612	thay_thế
0.7825187190	điện_biên
0.7825114694	sn
0.7824192006	cha_mẹ
0.7823611849	chuyển_hoá
0.7823462580	ngành
0.7820458679	lây_lan
0.7820136132	kháng_thể
0.7818996605	âm_tính
0.7817213073	tập_thể_dục
0.7816740886	triệu
0.7815530344	công_bố
0.7814508950	mặc_dù
0.7813823539	tái_tạo
0.7813507803	xung_quanh
0.7813484345	xóm
0.7813121762	thương_hiệu
0.7809686333	biểu_hiện
0.7809524202	chủ_động
0.7808573006	thực_vật
0.7805622574	nấu
0.7805454042	bố_mẹ
0.7803656022	giúp
0.7802367833	bài_tập
0.7798559699	chủ_yếu
0.7796794835	giải_độc
0.7795821012	sữa_chua
0.7795337002	độc
0.7793441265	lành_mạnh
0.7789846603	thần_kinh
0.7788201386	mùa
0.7787393462	yếu
0.7786433446	nửa
0.7785635354	làm_đẹp
0.7785615903	thiếu_hụt
0.7784343065	sắt
0.7784109931	tiền
0.7783808771	chấn_thương
0.7782478236	món
0.7778859926	bảo_quản
0.7777477656	hy_vọng
0.7775965397	vết
0.7774040912	chế_biến
0.7772540923	lãnh_đạo
0.7769958748	hải_phòng
0.7767780981	nhân_lực
0.7765139041	lớp
0.7763530344	ảnh_hưởng
0.7762929833	chế_độ
0.7759682112	suốt
0.7759061776	tiếp_nhận
0.7758265117	thống_kê
0.7756595960	tổng_số
0.7755725720	phương_án
0.7755100635	cụm
0.7754577432	chú_ý
0.7753391113	thần_tốc
0.7750465934	nước_tiểu
0.7749765689	ecmo
0.7749209128	ubnd
0.7745071162	hoa_quả
0.7743747135	sàng_lọc
0.7743056839	xã_hội
0.7742693929	thị_trấn
0.7742463310	thị_trường
0.7742340228	ổn_định
0.7742078717	rượu_bia
0.7738888717	dần
0.7735892324	bộ_trưởng
0.7734777845	đào_tạo
0.7733421321	h
0.7732590648	du_lịch
0.7731152746	tiền_sử
0.7730923173	đồ
0.7730374402	tiêu_thụ
0.7729939781	thị_xã
0.7728432568	đậu
0.7726326360	kinh_tế
0.7720979026	viên
0.7719601818	khối
0.7718900234	hậu_quả
0.7718626738	hình_ảnh
0.7718385838	tình_hình
0.7718263620	nhiễm_trùng
0.7716940155	giấc_ngủ
0.7716897035	ly
0.7716337198	cam_kết
0.7716240543	hội_chứng
0.7715041539	dòng
0.7712364774	xâm_nhập
0.7710615819	quy_định
0.7709780340	dược
0.7708389374	rõ_ràng
0.7708303519	góp_phần
0.7707931496	trở_lại
0.7706866543	khoẻ
0.7704216147	dân_số
0.7698989920	chợ
0.7692570708	giới
0.7692341689	liên_hệ
0.7690291657	sinh_hoạt
0.7687182067	nha_khoa
0.7684827200	ngăn_ngừa
0.7683925510	cồn
0.7677867440	đôi_khi
0.7677250563	chiến_lược
0.7676231579	calo
0.7675542248	xem_xét
0.7673234998	xanh
0.7672379005	cảnh_báo
0.7671496876	thái_bình
0.7671201131	dầu
0.7669946392	phổ_biến
0.7669317531	ước_tính
0.7669176793	hướng
0.7661897374	thứ_trưởng
0.7660278203	kịp_thời
0.7657184541	kcn
0.7656807225	kích_thích
0.7655581883	tối_đa
0.7655332591	dạng
0.7653212648	kéo
0.7650969507	vĩnh_phúc
0.7648983900	can_thiệp
0.7648531310	đau_đớn
0.7647914783	đen
0.7640622340	nắng_nóng
0.7639456951	mổ
0.7637262837	trời
0.7636242887	cầu
0.7635381420	y
0.7635320633	sâu
0.7629268410	vết_thương
0.7628281533	nạp
0.7627728078	c.
0.7627326821	ruột
0.7624904052	tuỳ
0.7623488509	chín
0.7621820726	nội_tiết
0.7621683782	nhập_cảnh
0.7619909125	kiên_trì
0.7619844320	hợp_chất
0.7619107222	lao
0.7616804512	yến_mạch
0.7615666242	runner
0.7613834480	hàng_đầu
0.7613388457	giường
0.7613247763	chủ_tịch
0.7609777914	tình_huống
0.7605357777	cần_thiết
0.7604105675	bước_đầu
0.7603925042	biện_pháp
0.7601900166	hồi_sức
0.7600665350	nỗ_lực
0.7598497794	áp_lực
0.7597611065	covax
0.7597461225	hưng_yên
0.7597179652	tỉnh_thành
0.7597155871	thời_tiết
0.7595131475	tuyên_bố
0.7594729967	hình_thành
0.7594301040	dự_báo
0.7593448852	điều_tra
0.7592054192	sinh
0.7591847870	đội_ngũ
0.7591696787	u
0.7587600453	truyền_thông
0.7586196167	nhẹ_nhàng
0.7586009892	châu_á
0.7583738309	phẩm
0.7583034647	trung_ương
0.7582988283	đói
0.7582420639	đừng
0.7580452183	biến_chứng
0.7580073861	d
0.7579838873	phục_vụ
0.7576077287	căng
0.7575115229	miệng
0.7574703001	hợp_lý
0.7573134219	rà_soát
0.7573109694	công_thức
0.7572851222	động_vật
0.7572617473	bùng_phát
0.7572167825	thanh_niên
0.7572024801	thành_viên
0.7569211495	vòng
0.7568936330	đầu_tư
0.7568306124	nuôi_dưỡng
0.7563299875	làn_sóng
0.7563139456	kg
0.7561920057	dân
0.7561364166	giới_chức
0.7557836246	tết
0.7557013307	một_nửa
0.7552641407	nghỉ
0.7552486420	văn_phòng
0.7551188679	đa_dạng
0.7550344409	tươi
0.7548822375	kẽm
0.7547049752	nổi
0.7544969987	chuyên_môn
0.7543284565	thai
0.7542104025	sarscov2
0.7542019338	dấu_hiệu
0.7541854538	ngoại
0.7540110414	tp
0.7538343206	website
0.7536565888	người_nhà
0.7536372666	khoáng_chất
0.7536195922	dự_án
0.7535531343	hoá_chất
0.7535165237	nồng_độ
0.7534312306	mà_còn
0.7530076092	gấp
0.7529709535	nâng
0.7529394759	chảy_máu
0.7526297831	lưng
0.7526225048	hấp_thu
0.7525912907	chậm
0.7524692189	phức_tạp
0.7523780315	quang_châu
0.7523028325	chi_tiết
0.7523001481	tiền_giang
0.7522386168	bảo
0.7521267436	điện_biên_phủ
0.7517883674	mật_ong
0.7514540677	thái_nguyên
0.7514319644	tổng_hợp
0.7513537139	đông_y
0.7510952349	hành
0.7510881148	kho
0.7508622165	trái
0.7505748376	gừng
0.7503253881	sở_hữu
0.7502290513	ngân_hàng
0.7501986577	ngứa
0.7500595174	hoàn_thành
0.7499627997	kỹ
0.7497915991	tiến_độ
0.7494280525	kháng_sinh
0.7493746253	đường_huyết
0.7493188370	đề_kháng
0.7491142095	căn_bệnh
0.7490208985	khuyến_nghị
0.7487547214	hơi
0.7484096991	chuối
0.7481734485	oxy
0.7478378189	tương_tự
0.7478318092	serotonin
0.7477264607	tỏi
0.7476715654	ứng_phó
0.7476645413	tổng_cộng
0.7476592093	dừng
0.7476463991	cục
0.7475398544	thủ_tướng
0.7470033986	không_khí
0.7466515321	thẩm_mỹ_viện
0.7466140603	hội
0.7465844370	pháp
0.7464875184	vân_trung
0.7464716258	bia
0.7464573166	phó
0.7464100779	sức
0.7462698900	kali
0.7462135824	chiếm
0.7461530245	điều_dưỡng
0.7461093988	quảng_bình
0.7460678867	nguyên_tắc
0.7459502009	tổ_dân_phố
0.7459217429	chùm
0.7457359013	di_chuyển
0.7456373802	người_thân
0.7455757922	thể_dục
0.7454739242	huyết_áp
0.7453603477	mát
0.7452079275	mắc
0.7451303567	điển_hình
0.7450736628	chia
0.7449340779	cho_phép
0.7447782270	cửa_hàng
0.7447493906	miễn_phí
0.7445506481	kim
0.7444609213	đặc_điểm
0.7443820049	sản_phụ
0.7441835666	31/5
0.7441047277	thực_đơn
0.7438468537	e
0.7437715441	chỉ_số
0.7434593008	tân_phú
0.7433255050	căn_cứ
0.7430980507	dưỡng
0.7430786513	lọc
0.7428615213	chờ
0.7422035715	bốn
0.7421747428	bánh
0.7421497740	cấu_trúc
0.7419587796	carbohydrate
0.7417629460	lão_hoá
0.7413972039	nhà_thuốc
0.7411441789	đại_phúc
0.7411007071	cà_phê
0.7408976743	điều_chỉnh
0.7408801221	khuyên
0.7408065847	ngon
0.7407964813	công_dân
0.7406920795	khởi_đầu
0.7406552526	nhà_máy
0.7405245440	người_lớn
0.7402108299	xấu
0.7400296968	hoàng_mai
0.7397024134	hải_sản
0.7397000435	axit_amin
0.7396087830	singapore
0.7395263135	chỉ_định
0.7395182429	bố
0.7394923049	lô
0.7393002004	hoa
0.7390119007	nằm
0.7390081784	cứng
0.7388496291	tương_đương
0.7388035786	kèm
0.7386536209	bơ
0.7385049281	nhiễm_bệnh
0.7383206102	dự_đoán
0.7381792885	đăng_ký
0.7378640662	buồn_nôn
0.7378432031	xu_hướng
0.7378113742	phục_hồi
0.7377627737	phần_mềm
0.7377052319	gen
0.7372996749	mcg
0.7372617768	định_kỳ
0.7372232956	xuân
0.7370911921	âm
0.7370389963	cân
0.7367772046	khai_báo
0.7364385702	tập_đoàn
0.7363439651	mồ_hôi
0.7363102141	hồi
0.7362953514	đổ
0.7362686036	tây
0.7361118794	lịch_sử
0.7358473290	thuận_thành
0.7355281003	cháo
0.7353344900	tân_bình
0.7349119235	hcdc
0.7348051694	chủ
0.7347864800	tỉ_lệ
0.7346019500	đất_nước
0.7342212432	khẩu_phần
0.7342182896	bắt
0.7341905799	gia_tăng
0.7341389803	huyết_thanh
0.7341138208	no
0.7339788399	ăn_kiêng
0.7339766696	nhà_trọ
0.7337917655	địa_bàn
0.7333725211	mục_đích
0.7331192687	họp
0.7330872646	hoà
0.7330552994	ngừng
0.7330475705	mong
0.7326115878	bưởi
0.7324299919	hợp_tác
0.7324091022	nhà_nước
0.7323724945	nhiệm_vụ
0.7323410118	con_số
0.7322866101	t.
0.7322613073	đọc
0.7319404066	an_ninh
0.7318599240	kíp
0.7316332964	sơn_la
0.7315124840	thoải_mái
0.7313613241	phê_duyệt
0.7310973354	đức
0.7310598046	bạn_bè
0.7309726405	tổng_thống
0.7307434711	phân
0.7307294720	rộng
0.7307208837	tiêu_chí
0.7305899925	uy_tín
0.7304880745	thái
0.7304340067	táo
0.7302023944	truyền
0.7300785321	sinopharm
0.7295534063	trang_bị
0.7293973861	béo
0.7293123330	bằng_chứng
0.7291996140	vỏ
0.7289425735	thái_lan
0.7287141078	hói
0.7286930152	israel
0.7286706388	nông_thôn
0.7285932014	bệnh_tật
0.7285134613	axit
0.7284520194	hội_đồng
0.7283984483	kinh_doanh
0.7283581473	hoa_kỳ
0.7278624635	bang
0.7277876075	điện
0.7277724519	ivac
0.7276568804	nông_nghiệp
0.7276124042	nắng
0.7274877782	giáo_dục
0.7271731962	liệu_trình
0.7270716150	phác_đồ
0.7268848301	tấn_công
0.7268466037	hoà_bình
0.7268064940	liên_minh
0.7267279142	đi_lại
0.7265784138	khẩn_trương
0.7264561174	kích_thước
0.7261717067	móng
0.7261280749	yên_bái
0.7261270723	sự_kiện
0.7260761944	sáu
0.7258494618	nam_định
0.7257014977	suy_giảm
0.7255615278	quá_tải
0.7254724284	collagen
0.7253899140	bs
0.7251328351	hương_vị
0.7250112362	rủi_ro
0.7249826283	liên
0.7249338486	tích_tụ
0.7246362788	park
0.7245969072	nghỉ_ngơi
0.7245874200	kỳ
0.7245098861	đào
0.7245059706	quảng_trị
0.7244484377	hút
0.7243898160	mấy
0.7243185311	tiên_lượng
0.7243045816	thanh_xuân
0.7242648360	cường_độ
0.7242122280	cá_hồi
0.7241756563	giao
0.7241661879	ngoại_trú
0.7237909438	mạnh_mẽ
0.7237016892	gọi
0.7236953340	chi_viện
0.7235487038	ví_dụ
0.7233437513	hành_trình
0.7231427366	ts
0.7229958732	thích_hợp
0.7229141516	tuyên_quang
0.7227534023	công_suất
0.7225709952	đồng_tháp
0.7224575943	men
0.7221738092	quảng_ngãi
0.7220716060	nanocovax
0.7219449699	huấn_luyện_viên
0.7218433323	cư_dân
0.7217540950	hàm
0.7217055062	đắk_lắk
0.7215376660	đo
0.7213669525	new_york
0.7213439935	tạm_thời
0.7213412916	bảo_hộ
0.7213055898	covivac
0.7211922411	canh
0.7211738092	thừa_thiên_huế
0.7210998749	kết_luận
0.7209246000	hợp_đồng
0.7208290655	hp
0.7207216167	sưng
0.7205476192	thiết_kế
0.7204885934	hẻm
0.7204055014	đơn
0.7199872599	thể
0.7199738364	nhân_dân
0.7199251039	thiết_lập
0.7195538675	thăm_khám
0.7193699955	giám_sát
0.7192048811	thưởng_thức
0.7192048811	vắt
0.7191615109	sơn
0.7191418003	cân_đối
0.7188900404	thạch_trung
0.7188569103	khó_chịu
0.7187328036	chuyến
0.7187272365	quan_hệ
0.7186802991	đồng_nghiệp
0.7186101932	chiên
0.7185622566	hữu_cơ
0.7184659247	to
0.7183872051	tai
0.7183192401	gia_vị
0.7182788017	lập
0.7182014656	khuẩn
0.7181934422	tiếp_cận
0.7181572761	chi_nhánh
0.7181150404	đoài_thịnh
0.7181044736	tâm
0.7180693136	nghệ_an
0.7180446389	kháng_nguyên
0.7179104413	năng_lực
0.7177365753	cung_ứng
0.7175854162	tiểu
0.7173937506	huy_động
0.7173521281	mụn
0.7170256850	sinovac
0.7168655352	đàm_phán
0.7166491135	học
0.7164646336	ngừa
0.7164646182	may_mắn
0.7163742853	súp_lơ
0.7163089727	chứng_kiến
0.7161534878	phản_vệ
0.7157992369	philippines
0.7156817117	vinh
0.7156318314	acid
0.7153792214	cửa
0.7152376486	nhà_hàng
0.7150482711	cột_sống
0.7147097018	vú
0.7146719314	miếng
0.7145979160	ta
0.7145872741	bánh_mì
0.7145239700	tư
0.7143579790	x
0.7142057301	thuỵ_điển
0.7141992887	tinh_hoàn
0.7140171450	quý
0.7139186562	suy
0.7138977556	dược_liệu
0.7138624059	an_giang
0.7137146252	củ_cải
0.7136322244	rửa
0.7136263252	ra_đời
0.7135844558	thử
0.7135008192	h.
0.7134733554	tâm_thần
0.7134456927	hình
0.7134066534	leo
0.7131189170	ban
0.7131161836	đột_quỵ
0.7129460594	mềm
0.7129334085	rễ
0.7127574707	khu_phố
0.7126232416	trừ
0.7125649869	chứng_minh
0.7124216733	y_bác_sĩ
0.7123950472	cân_nhắc
0.7122580851	sẹo
0.7121442259	tự_tin
0.7120748353	công_nghiệp
0.7120198006	sắc
0.7119563843	hồi_phục
0.7117727702	bù
0.7117663009	đứng
0.7116232416	giải_phóng
0.7115914354	lưu_hành
0.7113895257	sút_cân
0.7113018928	pcr
0.7112233182	enzyme
0.7111880846	di_căn
0.7111691703	phục_hưng
0.7109583019	new_hair
0.7108127255	chó
0.7106444603	nám
0.7105940616	bỏ_qua
0.7103904235	quân_đội
0.7102977421	tai_nạn
0.7096758719	ống
0.7094337745	nguồn_gốc
0.7093245415	uỷ_ban
0.7092540514	mặc
0.7090672767	hóc_môn
0.7088753900	lễ
0.7088683731	kêu_gọi
0.7086603785	đại_học
0.7085990758	pfizer-biontech
0.7085152386	trở_nên
0.7084824578	covid
0.7082583380	mãn_tính
0.7080167662	ớt
0.7078032279	việt
0.7075834115	kiên_giang
0.7075830654	tiên_phong
0.7075330306	sợ
0.7074743702	nguyễn_thanh_long
0.7072517344	vốn
0.7072475528	sáng_kiến
0.7071480287	kém
0.7071244149	lợi_ích
0.7069311681	chuyên_khoa
0.7068892930	hoạt_chất
0.7067474171	nỗi
0.7066673088	hydrogen
0.7066167157	usd
0.7065624299	oxford
0.7065562216	toàn_thân
0.7064443913	đa_số
0.7063999962	giải_thích
0.7063480630	cm
0.7063340592	mão_điền
0.7062466713	sóc_sơn
0.7062259608	giảm_thiểu
0.7061009980	quần_áo
0.7060804745	ánh_sáng
0.7060088048	phân_phối
0.7055874078	hợp
0.7055262287	tĩnh_mạch
0.7053827503	động_lực
0.7053206552	a.
0.7052649408	đăng
0.7052421887	say
0.7050228812	độc_hại
0.7049345570	giảng_viên
0.7048366633	phòng_bệnh
0.7048011243	nanogen
0.7047674981	động_mạch
0.7046910009	glycogen
0.7045946814	hít
0.7039461349	đàn_ông
0.7039274174	pha
0.7037899782	cúm
0.7035280389	khoang
0.7034799366	sai_lầm
0.7034543833	vận_chuyển
0.7033256311	một_chút
0.7033006575	nhiệt
0.7031517886	tạp_chí
0.7030148181	tắc
0.7028708150	bình_thạnh
0.7026589408	tham_khảo
0.7025106373	long_biên
